	Acetate1	Acetate2	Acetate3	Acetate4	Acetate5	Acetate6	Glucose1	Glucose2	Glucose3	Glucose4	Glucose5	Glucose6	Glucose7	Glucose8	Glycerol1	Glycerol2	Xylose1	Xylose2	Xylose3	Xylose4	Xylose5	Xylose6	Xylose7	Xylose8
b0096	4.67E-05	4.40E-05	6.23E-05	8.96E-05	9.77E-05	0.000112011734901	5.96E-05	7.39E-05	4.26E-05	4.21E-05	4.81E-05	0.000101421660478	8.89E-05	5.56E-05	6.08E-05	6.08E-05	4.16E-05	4.18E-05	9.98E-05	9.99E-05	5.15E-05	4.93E-05	9.81E-05	6.79E-05
b0680	0.000924558122766	0.001010046648244	0.000795145515374	0.000879598621095	0.000739822749506	0.000768246306804	0.001149132388079	0.001238573154559	0.001191247032	0.00111927390913	0.000982838529336	0.001079433603799	0.00111764763483	0.001241505940443	0.001044022239019	0.001042706468828	0.001150967370412	0.001264858311852	0.00128691949345	0.001145065653516	0.001245649989475	0.001324872595897	0.001156975828227	0.001023925396783
b3836	1.17E-05	1.10E-05	1.46E-05	1.77E-05	1.58E-05	2.48E-05	1.53E-05	1.98E-05	1.20E-05	1.19E-05	1.50E-05	1.54E-05	1.50E-05	1.62E-05	1.93E-05	1.93E-05	1.51E-05	1.31E-05	1.77E-05	2.34E-05	1.85E-05	1.25E-05	1.32E-05	1.37E-05
b2040	0.000168758215166	0.000145465641467	0.000246249180111	0.000330265591364	0.000182596835892	0.000147098603102	0.000188986016486	0.000202906603918	0.000137174768925	0.000100072844449	0.000193672082926	0.000245492307293	0.000159424006578	0.00013858910251	0.000163420599286	0.000166396800588	0.000229392176266	0.000164615837562	0.000260936041017	0.000244799157636	0.000271739725386	0.000264472569521	0.000422155178102	0.000419991932435
b0779	0.000348308377785	0.000445613414349	0.000212770811582	0.000207210047861	0.000391184295716	0.000390776673687	0.000250652405742	0.000237411018856	0.000165310963232	0.000163488064695	0.000221346127447	0.000194114230227	0.000103942050863	0.000208748467957	0.000133937524879	0.000134035550746	9.66E-05	9.72E-05	0.000166838829322	0.000166925049186	0.000197542790907	0.000149044237456	0.000127029172783	0.000132101026586
b0807	5.32E-05	5.02E-05	0.000104220613781	7.96E-05	5.05E-05	5.18E-05	6.36E-05	7.45E-05	6.30E-05	4.65E-05	5.13E-05	7.53E-05	7.84E-05	9.62E-05	4.48E-05	4.49E-05	4.37E-05	4.40E-05	4.54E-05	4.54E-05	6.43E-05	5.77E-05	4.79E-05	4.98E-05
b3957	0.000258449386325	0.000216719267159	0.000231523214814	0.000265836633645	0.000237847821346	0.000190529899846	0.00057116428989	0.000662857234716	0.000484570975465	0.000475576311015	0.000520399781577	0.000667192420856	0.000349700832694	0.00038656413702	0.000681229419247	0.000595240115704	0.000426970388522	0.000549379553247	0.000510244062697	0.000398570729084	0.000498791329366	0.000466050404902	0.000393812813086	0.00037001977801
b3034	4.26E-05	4.01E-05	5.32E-05	3.41E-05	3.34E-05	2.99E-05	3.30E-05	3.28E-05	3.02E-05	5.23E-05	3.19E-05	3.27E-05	4.05E-05	3.90E-05	4.57E-05	4.58E-05	6.00E-05	3.78E-05	2.98E-05	2.98E-05	3.15E-05	3.01E-05	3.86E-05	4.02E-05
b2924	0.000220915402051	3.64E-05	7.63E-05	7.62E-05	0.000145206626189	0.000118959577766	0.000316191188509	0.000345995100103	0.000355222253899	0.000312678265831	0.000264483469462	0.000319126193307	0.000339735497315	0.000335522975955	0.000230638402163	0.000260501694956	0.000366119237747	0.00023367521841	0.000107582497785	0.000140442085654	0.000385553847966	0.000362119368922	0.000194788728858	0.000157634537508
b3352	0.000107147147855	0.000160542487184	0.00014833069916	0.000172952332255	0.00015292734488	0.000147633603313	0.000247015729962	0.000259133672629	0.000260719876768	0.000230744080878	0.000224473732605	0.000271864217119	0.000218658719501	0.000214836949987	0.000210916230826	0.000200870157971	0.000201170982236	0.000223196899243	0.00035578799187	0.00026618431338	0.000292694772738	0.000220745146327	0.000226891408959	0.000199382467386
b2552	8.31E-05	7.83E-05	0.000224659277845	0.000219297278384	0.000222352609648	0.000257629045221	9.11E-05	6.78E-05	7.65E-05	9.65E-05	0.000117703290387	0.000113800664652	7.70E-05	7.64E-05	8.52E-05	8.72E-05	5.37E-05	5.40E-05	6.74E-05	5.77E-05	7.73E-05	7.40E-05	5.88E-05	6.11E-05
b1682	5.60E-05	5.28E-05	3.72E-05	3.72E-05	7.18E-05	5.43E-05	5.76E-05	6.63E-05	8.90E-05	8.26E-05	9.58E-05	7.19E-05	8.24E-05	6.42E-05	4.43E-05	4.43E-05	3.35E-05	3.37E-05	4.33E-05	5.37E-05	4.44E-05	4.25E-05	6.46E-05	5.01E-05
b2315	0.000158490862168	0.00018164151974	0.000135122136773	0.000154287569746	0.00015741947603	0.00016058617623	0.0002965197073	0.00036654829105	0.000243457858223	0.000199665602877	0.000227310398829	0.000286911685009	0.000288775229444	0.000275372610819	0.000365715080501	0.00030895290853	0.000361609616496	0.000299639909186	0.000368917618904	0.000345003240241	0.000258665285189	0.000212062333887	0.000243408297347	0.000214607490637
b0805	0.000162114029039	0.000152897739856	0.000298732577454	0.000224685261001	0.001267013911415	0.001467057403757	0.001040204005174	0.001362691049385	0.000618985725515	0.000707561691891	0.000438865724932	0.000521790540938	0.001490444084142	0.001211693007832	0.000111811178558	0.00011189301065	0.000239098934781	0.000181751496315	0.000159456941799	0.000188546500777	0.000356874783228	0.000261903916605	0.000369638514904	0.000349632373011
b3619	0.001507304817106	0.001092317166965	0.000612959481687	0.000821111915895	0.000944608250386	0.001095928149351	0.000804775953533	0.000826661360281	0.000816424077843	0.000602839469127	0.000521609684727	0.000573419501954	0.000593420525282	0.000683171292789	0.000958125082758	0.000860885787382	0.001185097609878	0.000879934749484	0.000916074380219	0.000868308436461	0.000865570257862	0.001005457372215	0.000679890363211	0.000637262829288
b0028	0.000108860435939	0.000157697235197	0.000131693686269	0.000101875890739	0.000129635458139	0.000120877373874	0.00012097190909	9.56E-05	0.000127582139478	7.76E-05	7.70E-05	0.00013835403176	6.17E-05	0.000131609522535	0.000128293215824	7.69E-05	0.00011248731491	7.32E-05	0.000183096098256	0.000125209967597	0.000149990900154	0.000142841430492	0.000146362017658	8.67E-05
b3650	0.000156935716105	0.000233497733361	0.000735788076961	0.000734775843443	0.000352829520431	0.00054061843721	0.000138230531445	0.00013991127096	0.000931245734417	0.000920976805765	0.000110589317727	0.000713781700099	0.000127232662801	0.000122377094352	0.000103044156269	0.000103119571973	0.000104749017357	0.000105397553146	0.000104370777352	0.000104424714641	0.000154676627764	0.000639164165765	0.000133146556117	0.000132693379394
b3917	0.00011865309844	0.00011556470259	0.000406347465426	0.000480105582849	0.000305180671978	0.000217670772221	0.000679281898408	0.000614120757988	0.000600061821642	0.00056302194685	0.000527996553971	0.000537878469776	0.000493085042407	0.000489653289553	0.000179238743354	0.000142535029025	0.000446120287122	0.000267837071844	0.000232200980304	0.000630064224061	0.000439069282733	0.000328495173085	0.000207625736084	0.000178596807589
b1288	0.000803721604585	0.000895625617061	0.000982178368449	0.001025439403192	0.000788089048914	0.000830256385163	0.001565012885887	0.001333032489186	0.001874802552314	0.001434892788055	0.002158081499011	0.00187606065183	0.001661769077826	0.001385802887964	0.00148948284192	0.001437012152246	0.001285159521362	0.001191326737684	0.001205571841977	0.001245024846692	0.001133252505837	0.001162496851369	0.001103720039963	0.001092745430314
b3028	0.000167872922361	0.000143260660711	0.000200988968956	0.000198443103688	0.000142792556713	0.000158394055427	0.000195240082115	0.000226100215228	0.000148627474111	0.000162088492804	6.03E-05	0.000129468006177	0.000167402429643	0.000176632900147	0.000195908245784	0.000100177599461	0.000121197614925	0.000105297398555	0.000129705742361	0.000143815348505	0.000100174399623	7.34E-05	0.000118881922488	0.000125750860993
b0632	0.00037937063969	0.000481948011174	0.00104013267487	0.000934268454657	0.00057090804677	0.000458092518698	0.001244021316732	0.001209681831411	0.000841314563624	0.000883770203889	0.001482608082905	0.001763800442953	0.000994875264982	0.000802086570202	0.000777049907643	0.001077598827037	0.000909950047265	0.000952245292534	0.001179106934863	0.00081007184564	0.001026229527662	0.000932076206618	0.000865473731288	0.001137559384048
b3054	9.11E-05	0.00013564708846	0.000145115415188	0.000166653144662	0.000165211767355	0.000159622330078	0.000263519363306	0.000426090473298	0.000241522488437	0.000219041186586	0.00022482025054	0.000281000400763	0.000440769221614	0.000415824628148	0.000321615671218	0.000205054530622	0.000281296558313	0.000248824754534	0.000258893306258	0.000292743435732	0.000304467185469	0.000167062561806	0.00022612851032	0.000274447655317
b0438	0.000460904396713	0.000553550967318	0.000439512595303	0.000464003662083	0.000553947145141	0.000459249389326	0.000718834826135	0.000776567332914	0.000667350855126	0.000709453841264	0.000675738197483	0.000774485929569	0.000703920036949	0.00071888603507	0.000701200871123	0.000833855024457	0.000812876712761	0.00066644477873	0.000722526665694	0.000841845314481	0.000714307097941	0.000676948377994	0.000679596130276	0.000594934205086
b1874	3.23E-05	3.04E-05	3.52E-05	3.51E-05	3.21E-05	3.30E-05	4.04E-05	4.01E-05	4.46E-05	4.41E-05	4.85E-05	4.04E-05	3.68E-05	4.02E-05	3.33E-05	3.33E-05	3.56E-05	3.84E-05	5.68E-05	5.68E-05	3.56E-05	3.41E-05	3.56E-05	3.70E-05
b2038	4.59E-05	2.93E-05	0.00012561196355	0.000108044274321	5.65E-05	7.27E-05	2.82E-05	3.48E-05	3.99E-05	4.17E-05	3.11E-05	3.19E-05	3.23E-05	5.67E-05	3.32E-05	3.32E-05	4.12E-05	4.72E-05	3.15E-05	6.05E-05	8.59E-05	3.66E-05	9.67E-05	9.69E-05
b1108	0.000245394805328	0.000250501547981	0.000275676727064	0.000332264003894	0.000178492663823	0.000215795892072	0.000236085372977	0.0002323565339	0.000253295648314	0.000214585733103	0.000160501072006	0.000218233979716	0.000236181822586	0.000267034270948	0.000168876395458	0.000140021941494	0.000222602234303	0.000219432612153	0.000245899845328	0.00020259659766	0.000283712667343	0.000150596852592	0.000177110979201	0.000168748151388
b3355	6.36E-05	6.00E-05	4.74E-05	4.73E-05	5.79E-05	4.97E-05	4.25E-05	4.22E-05	4.02E-05	3.97E-05	4.28E-05	4.39E-05	4.02E-05	3.87E-05	4.02E-05	6.08E-05	5.06E-05	6.51E-05	6.79E-05	0.000108032359968	8.95E-05	8.02E-05	4.30E-05	4.47E-05
b0844	3.64E-05	3.43E-05	4.60E-05	5.25E-05	4.20E-05	4.31E-05	3.97E-05	3.94E-05	3.75E-05	3.71E-05	5.16E-05	5.89E-05	3.89E-05	3.74E-05	3.76E-05	3.76E-05	3.67E-05	3.69E-05	4.14E-05	4.14E-05	4.76E-05	4.55E-05	4.47E-05	4.65E-05
b2988	0.000133541507049	0.000182943530609	0.00017084373097	0.000173858388463	0.000123379670659	0.00014417672713	0.000568836245576	0.000575035993737	0.000677185354032	0.000589138964756	0.000367842011515	0.000428891628273	0.000502432261712	0.000616468456053	0.000379495281671	0.000308902603093	0.000568469550461	0.00050096274162	0.000290040036925	0.000258206627143	0.000548359672353	0.000423977182744	0.000279466282452	0.000217113555789
b3764	0.00015990033691	0.00018264899846	0.00020799893094	0.000174884179411	0.000197501457448	0.000189069827102	0.000217456703322	0.00023837193162	0.000313320075853	0.000255507742071	0.00020366062239	0.000327432292958	0.000221219010782	0.000211122945415	0.000218021582936	0.000191643664549	0.000148087397474	0.000177144813667	0.000234766348384	0.000153105508035	0.000288550420341	0.00029202773402	0.000249946752623	0.000267566507566
b3810	5.88E-05	4.13E-05	3.82E-05	4.03E-05	5.32E-05	5.41E-05	3.55E-05	3.52E-05	3.35E-05	3.31E-05	4.32E-05	4.42E-05	3.35E-05	3.23E-05	3.35E-05	3.36E-05	3.27E-05	3.29E-05	3.40E-05	3.40E-05	6.58E-05	3.49E-05	4.45E-05	4.63E-05
b3741	0.000360320634578	0.000421674267458	0.000112263247138	0.000101698701756	0.000191940499876	0.000136094866818	0.000283148719921	0.000250758348828	0.000284871698411	0.000532740184877	0.000271321417176	0.000243222535219	0.000236618524832	0.000231235724938	0.000395300165556	0.000324216327493	0.00051961089821	0.000494526751285	0.000650920926298	0.000496708646995	0.000706869504184	0.000549950091119	0.000346756077374	0.000370711203698
b2532	8.47E-05	0.000159740255194	0.000156614665961	0.000180700281391	9.92E-05	8.92E-05	0.000265887939993	0.000293920723113	0.00028238792118	0.000213682510923	0.000146088792573	0.000235606196858	0.000220411321075	0.000205472347574	0.000170327288742	0.000216831420166	0.000210224412087	0.00022746286988	0.000240690999921	0.000291371658984	0.000165136063185	0.000119070832425	0.000135540135447	0.000192743396793
b3617	0.000217998485113	0.000134632646475	8.16E-05	0.000124160719907	0.000184923568209	0.000224305938579	0.000111434698128	0.000110592427626	7.71E-05	7.20E-05	6.36E-05	6.52E-05	6.40E-05	6.15E-05	8.09E-05	8.05E-05	9.92E-05	9.19E-05	0.000108670632762	9.16E-05	7.95E-05	7.61E-05	6.68E-05	6.95E-05
b0088	0.000130177485353	0.000119965127021	0.000137079218004	0.000159074494341	0.000126720485607	0.00015190633697	0.000122486963754	0.000158674959694	8.70E-05	0.000154920473553	0.000111851082995	0.000122417111665	9.68E-05	0.000120754489638	7.79E-05	7.80E-05	0.000171544497552	9.16E-05	0.000126699873948	0.000128843471089	0.000223729260317	0.000237755052955	0.000152183175273	9.85E-05
b4160	0.000314331652887	0.000169918793047	0.000235422221125	0.000278972335029	0.000205614961525	0.000220361531477	0.000250003887765	0.000267864641102	0.000295272063304	0.000255610885552	0.000159022775134	0.000221073443875	0.000222262789367	0.000235271765824	0.000229421804865	0.000186026537119	0.000271254484821	0.000251761322694	0.000379745178756	0.000253956664117	0.000319223827501	0.000229654839904	0.000212313605113	0.000195097004841
b3168	0.003506146958029	0.005041322656089	0.003458439844021	0.003560207928503	0.0034653325732	0.003347138192936	0.004150250258931	0.004351856858546	0.003905235448234	0.004638593517033	0.004068421154677	0.004308266940503	0.004806496644902	0.004767090707199	0.004353927293067	0.003947770538855	0.005186547809953	0.004567891357884	0.004872716978792	0.004881695244785	0.004716166540764	0.004587927447778	0.003611078225043	0.003414298657239
b4041	0.000552877579131	0.00045307469261	0.000500660201204	0.000601018294952	0.000441032611661	0.00049811956755	0.000462854311243	0.000503303348666	0.000407309616498	0.000312208709715	0.000313117046116	0.000458890246892	0.000409709341591	0.000449685007012	0.000432831538468	0.000332346520611	0.000437817935563	0.000446402325929	0.00048184027539	0.000445705186528	0.000585643504803	0.000430866141465	0.000340776930378	0.000290151100594
b3642	2.97E-05	2.80E-05	8.89E-05	3.88E-05	2.96E-05	3.03E-05	0.000181637138334	0.000178914964853	8.99E-05	7.80E-05	7.45E-05	0.000133490919547	0.000100778643148	9.79E-05	3.06E-05	3.06E-05	6.82E-05	6.29E-05	0.000107071758824	5.27E-05	0.000113346104316	4.63E-05	7.77E-05	8.34E-05
b1176	4.06E-05	3.83E-05	4.63E-05	5.37E-05	3.81E-05	3.30E-05	6.00E-05	5.39E-05	3.11E-05	3.07E-05	3.31E-05	5.22E-05	3.11E-05	2.99E-05	3.11E-05	3.11E-05	4.75E-05	4.78E-05	5.50E-05	4.66E-05	6.59E-05	4.48E-05	6.12E-05	3.90E-05
b4242	0.00014413593299	0.000135941710393	0.000166355134243	0.000233722486622	0.000226400678552	0.000232367595511	0.000271986210392	0.000338267239913	0.00058859955894	0.000512427461272	0.000243773165879	0.000336150269253	0.000253903477269	0.000340229457165	0.000134607606162	0.000134706122446	0.000149320314041	0.000150244805459	0.000170425730595	0.000170513804117	0.000162557783578	0.000155588215284	0.000366290822819	0.000395380750635
b3956	0.002235009505819	0.003020107036886	0.00240523286673	0.002468105233281	0.002192199580985	0.002311047014815	0.005903447271041	0.006153752931636	0.007621871568339	0.008107965921285	0.005676117542629	0.005686685955448	0.006907587266359	0.008024323615745	0.005479252880511	0.006567365143571	0.008923974069816	0.0084231310184	0.004854427509788	0.005208634046308	0.006246994678898	0.006232625231049	0.005027637272463	0.005129929460561
b1281	7.94E-05	5.91E-05	0.000114581769117	0.000140222683019	3.94E-05	4.05E-05	0.000100935186544	8.96E-05	0.000106824042535	9.94E-05	0.000130382410999	0.000157720837589	5.58E-05	5.25E-05	0.000127971686382	0.000143893647175	0.000164120040082	0.000132673497271	0.000102238989651	0.000158829187375	0.000246694841383	0.000118647796197	9.03E-05	8.46E-05
b0990	1.02E-05	9.63E-06	1.26E-05	2.07E-05	1.02E-05	1.04E-05	0.000224439509413	0.000331530831278	0.000107777080562	9.59E-05	0.000112249857967	0.000135925813554	7.96E-05	7.31E-05	1.05E-05	1.05E-05	3.14E-05	2.68E-05	3.99E-05	3.55E-05	1.13E-05	1.08E-05	2.45E-05	3.60E-05
b1732	0.001248091037133	0.001570914341227	0.001039690874227	0.000885090465967	0.001668243044768	0.002208305548892	0.000190327334606	0.00018985247841	0.000156842142939	0.000140599168295	0.000194537384658	0.000226344589089	0.000223103107382	0.000211056517293	0.000172684087218	0.000159941605976	0.000208786424657	0.000155981470571	0.000173046557788	0.000173135985714	0.00032716777565	0.000246374927276	0.000249126098184	0.000165235457304
b2501	0.000326690973823	0.000342621216177	0.000251415305224	0.000304803846534	0.000386494243895	0.000328827270361	0.000196738164641	0.000248668897738	0.000142000322892	0.000116161847902	0.000156017792234	0.000200996563759	0.000173728950535	0.000259931697695	0.000134305426766	0.00012298379781	0.000194392656092	0.000158544941724	0.000233837107024	0.000184141809041	0.000423458144319	0.000329813890371	0.000224022206659	0.000287553003706
b2431	0.000310097601508	0.000228830929122	0.000364459428627	0.000375379314216	0.000269928515557	0.000294201402624	0.000523590994228	0.000559372375979	0.0004459270713	0.000402893438849	0.000402718908635	0.000439723845967	0.000375702081396	0.000418239176527	0.000549016831449	0.000611868989814	0.000529261994482	0.000544931688847	0.000455244386608	0.000618516507389	0.000384292724821	0.00040622293481	0.000251906743923	0.000338070452836
b2168	4.25E-05	4.01E-05	4.63E-05	4.63E-05	4.23E-05	4.34E-05	0.000130862177447	0.000114798513567	0.000168485257387	9.90E-05	5.88E-05	7.27E-05	0.000147663612462	9.21E-05	7.15E-05	4.57E-05	8.77E-05	9.40E-05	8.88E-05	8.10E-05	0.000133584403852	7.28E-05	8.14E-05	8.51E-05
b2569	0.000696388982826	0.000655470603186	0.000565899875556	0.000590425300984	0.000705709327171	0.000611270457268	0.000949338107855	0.000952072086866	0.001025099846039	0.001008056158298	0.001077879270359	0.001152609037265	0.000897584130862	0.001240512592926	0.0009989747648	0.000871743537825	0.001224041164136	0.001134630454913	0.001297357546169	0.001141204425639	0.001007914314848	0.001068087929382	0.000788976035076	0.000751902439607
b3783	0.004800750302023	0.004687723842444	0.001204139851444	0.001387647320213	0.003425124180517	0.003742637720338	0.001424142431224	0.001580766054836	0.001555697160423	0.001599334277891	0.001415683346897	0.001585167405333	0.001580834772963	0.001454418027794	0.00123630356809	0.00134296147329	0.001502848764146	0.001402883571647	0.001907946985429	0.002440231870696	0.005467857665726	0.005121037832228	0.002557543290007	0.003354620499441
b0782	0.00048448417487	0.000465506245776	0.000299682086082	0.000368282459437	0.000371346473495	0.000304422322828	0.000228059328433	0.000229541445847	0.000196901398645	0.000170791215917	0.000166501443604	0.000229217705945	0.000196894056394	0.000252245551662	0.000248927262236	0.000218123656109	0.000315774473863	0.000231348694443	0.000223246196302	0.000232651095779	0.000441005070341	0.000393317882937	0.000220344260014	0.000258321838419
b3528	0.000789133148584	0.001194368167125	0.00080759994968	0.000732695972128	0.001244866438626	0.000912063807456	6.03E-05	5.98E-05	5.69E-05	5.63E-05	6.07E-05	6.22E-05	5.70E-05	5.48E-05	0.000143308251137	0.000112646303449	9.00E-05	0.000136289946801	0.000313912725216	0.00029447667379	0.000114036434758	0.000100009286122	0.000208622245045	0.000203185860084
